:==============================================================================:
| This file contains a transactional data dump of students entering and leaving|
| at the University Road drop-off gate. That is, the entrance closest to the   |
| Engineering buildings. There are three turnstiles. The first is North,       |
| denoted with 'N', and is closest to the Mineral Sciences Building. The second|
| is in the centre, denoted with 'C', and closest to the Mining Engineering    |
| Study Centre. The third is South, denoted by 'S', and is closest to the      |
| Engineering 2 Building.                                                      |
|                                                                              |
| The time stamp indicates the date and time as day/month/year HH:MM:SS. There |
| is a variable indicating whether this is an 'entry' into the campus or an    |
| 'exit' leaving the campus. The 'success' variable indicates a 'true' if the  |
| transaction was completed with only one tap of the student card, and 'false' |
| if two or more taps were required.                                           |
|                                                                              |
| The final variable indicates the system's estimate for the entry or exit     |
| transaction duration (in seconds). That is the time from when a student's    |
| card is first tapped until the turnstile is activated and locked again behind|
| the student.                                                                 |
:==============================================================================:
|         Date         |   Type   |   Turnstile  |   Success  |  Duration (s)  |
| 26/02/2020 14:36:11  |   entry  |            C |      false |          6.01  |
| 26/02/2020 14:37:02  |    exit  |            S |       true |           5.9  |
| 26/02/2020 14:39:04  |    exit  |            C |      false |          4.94  |
| 26/02/2020 14:40:12  |   entry  |            C |       true |           8.5  |
| 26/02/2020 14:41:28  |   entry  |            N |       true |          3.77  |
| 26/02/2020 14:41:49  |   entry  |            S |       true |          4.02  |
| 26/02/2020 14:42:24  |    exit  |            C |       true |          5.06  |
| 26/02/2020 14:43:02  |    exit  |            N |       true |          4.02  |
| 26/02/2020 14:45:12  |    exit  |            C |       true |          8.38  |
| 26/02/2020 14:45:55  |   entry  |            N |       true |           4.8  |
| 26/02/2020 14:46:14  |   entry  |            C |       true |          4.09  |
| 26/02/2020 14:46:16  |    exit  |            C |       true |          6.73  |
| 26/02/2020 14:46:36  |   entry  |            S |       true |          5.84  |
| 26/02/2020 14:52:21  |    exit  |            C |       true |          7.54  |
| 26/02/2020 14:53:57  |   entry  |            N |       true |          5.95  |
| 26/02/2020 14:54:13  |   entry  |            N |       true |          5.67  |
| 26/02/2020 14:54:41  |    exit  |            S |       true |          3.89  |
| 26/02/2020 14:57:33  |   entry  |            C |       true |          7.38  |
| 26/02/2020 14:57:34  |    exit  |            C |       true |          5.79  |
| 26/02/2020 14:58:17  |   entry  |            C |       true |          6.44  |
| 26/02/2020 14:59:27  |    exit  |            S |       true |           4.3  |
| 26/02/2020 15:01:32  |   entry  |            N |       true |          7.47  |
| 26/02/2020 15:03:11  |   entry  |            S |       true |          4.31  |
| 26/02/2020 15:04:23  |    exit  |            C |       true |          6.85  |
| 26/02/2020 15:05:47  |    exit  |            C |      false |          8.37  |
| 26/02/2020 15:06:03  |    exit  |            S |       true |          8.54  |
| 26/02/2020 15:10:10  |    exit  |            S |       true |          6.88  |
| 26/02/2020 15:11:41  |    exit  |            C |       true |          5.29  |
| 26/02/2020 15:12:39  |   entry  |            C |       true |          6.39  |
| 26/02/2020 15:14:39  |    exit  |            N |      false |          3.59  |
| 26/02/2020 15:18:26  |    exit  |            C |       true |          4.62  |
| 26/02/2020 15:20:44  |    exit  |            C |       true |          4.01  |
| 26/02/2020 15:21:07  |    exit  |            C |       true |          4.03  |
| 26/02/2020 15:23:22  |    exit  |            N |       true |          4.83  |
| 26/02/2020 15:26:19  |    exit  |            S |       true |          3.76  |
| 26/02/2020 15:26:30  |   entry  |            C |       true |          4.85  |
| 26/02/2020 15:26:55  |    exit  |            S |       true |          5.48  |
| 26/02/2020 15:35:19  |    exit  |            S |       true |          4.14  |
| 26/02/2020 15:36:12  |   entry  |            C |       true |          5.69  |
| 26/02/2020 15:37:20  |    exit  |            N |       true |          6.53  |
| 26/02/2020 15:37:59  |    exit  |            C |       true |          5.59  |
| 26/02/2020 15:39:06  |   entry  |            C |       true |          6.04  |
| 26/02/2020 15:44:12  |   entry  |            S |       true |          6.36  |
| 26/02/2020 15:44:28  |    exit  |            C |       true |           5.1  |
| 26/02/2020 15:45:47  |    exit  |            C |       true |          3.74  |
| 26/02/2020 15:46:02  |    exit  |            C |       true |          6.84  |
| 26/02/2020 15:46:15  |    exit  |            C |       true |          6.73  |
| 26/02/2020 15:49:22  |   entry  |            C |       true |          6.19  |
| 26/02/2020 15:49:57  |    exit  |            C |       true |          7.31  |
| 26/02/2020 15:54:46  |   entry  |            N |       true |           4.5  |
| 26/02/2020 15:55:07  |    exit  |            C |       true |          7.19  |
| 26/02/2020 15:56:02  |   entry  |            N |       true |          8.42  |
| 26/02/2020 15:56:41  |    exit  |            C |       true |          7.33  |
| 26/02/2020 15:57:18  |    exit  |            C |       true |          5.36  |
| 26/02/2020 15:58:10  |    exit  |            C |       true |          7.59  |
| 26/02/2020 15:59:23  |   entry  |            C |       true |          4.89  |
| 26/02/2020 15:59:35  |    exit  |            S |       true |          7.77  |
| 26/02/2020 16:00:34  |    exit  |            C |       true |          7.64  |
| 26/02/2020 16:00:58  |   entry  |            C |       true |          5.99  |
| 26/02/2020 16:01:47  |    exit  |            S |       true |          6.09  |
| 26/02/2020 16:02:39  |    exit  |            S |       true |          3.92  |
| 26/02/2020 16:03:41  |   entry  |            S |       true |          5.52  |
| 26/02/2020 16:04:22  |    exit  |            C |       true |          8.27  |
| 26/02/2020 16:05:37  |    exit  |            N |       true |          6.47  |
| 26/02/2020 16:06:57  |   entry  |            C |       true |          5.67  |
| 26/02/2020 16:07:19  |    exit  |            N |       true |          6.35  |
| 26/02/2020 16:07:48  |    exit  |            C |       true |             4  |
| 26/02/2020 16:08:09  |   entry  |            C |       true |          3.53  |
| 26/02/2020 16:09:01  |    exit  |            C |       true |          5.63  |
| 26/02/2020 16:12:25  |   entry  |            C |       true |          7.66  |
| 26/02/2020 16:12:48  |    exit  |            C |       true |          7.34  |
| 26/02/2020 16:14:00  |   entry  |            C |       true |          3.82  |
| 26/02/2020 16:14:04  |    exit  |            C |       true |          4.22  |
| 26/02/2020 16:15:08  |    exit  |            C |       true |          4.59  |
| 26/02/2020 16:15:10  |    exit  |            C |       true |          6.66  |
| 26/02/2020 16:15:37  |    exit  |            S |       true |          3.65  |
| 26/02/2020 16:17:55  |   entry  |            C |       true |          4.36  |
| 26/02/2020 16:19:02  |    exit  |            S |       true |          7.63  |
| 26/02/2020 16:21:34  |    exit  |            C |       true |          5.76  |
| 26/02/2020 16:23:47  |    exit  |            C |       true |          4.74  |
| 26/02/2020 16:24:35  |   entry  |            C |       true |          3.93  |
| 26/02/2020 16:25:05  |    exit  |            C |       true |          6.16  |
| 26/02/2020 16:25:60  |    exit  |            S |      false |          5.59  |
| 26/02/2020 16:30:24  |    exit  |            N |       true |          6.37  |
| 26/02/2020 16:30:46  |    exit  |            C |       true |          6.48  |
| 26/02/2020 16:31:36  |    exit  |            S |       true |          5.43  |
| 26/02/2020 16:31:37  |    exit  |            S |       true |          7.22  |
| 26/02/2020 16:32:12  |   entry  |            C |       true |          7.39  |
| 26/02/2020 16:33:48  |    exit  |            S |       true |          7.48  |
| 26/02/2020 16:34:52  |   entry  |            C |       true |          3.56  |
| 26/02/2020 16:34:53  |   entry  |            S |       true |           7.9  |
| 26/02/2020 16:36:11  |    exit  |            S |       true |          6.15  |
| 26/02/2020 16:37:11  |    exit  |            C |       true |          7.94  |
| 26/02/2020 16:37:21  |    exit  |            C |       true |          6.12  |
| 26/02/2020 16:38:05  |   entry  |            C |       true |          7.27  |
| 26/02/2020 16:41:54  |    exit  |            C |       true |          4.58  |
| 26/02/2020 16:43:11  |    exit  |            C |       true |          5.55  |
| 26/02/2020 16:43:24  |    exit  |            S |       true |          6.62  |
| 26/02/2020 16:44:39  |    exit  |            N |       true |          4.92  |
| 26/02/2020 16:47:34  |    exit  |            S |       true |          6.83  |
| 26/02/2020 16:47:54  |    exit  |            C |      false |          7.25  |
| 26/02/2020 16:50:14  |    exit  |            N |       true |          5.64  |
| 26/02/2020 16:51:18  |    exit  |            C |       true |          7.91  |
| 26/02/2020 16:51:47  |    exit  |            N |       true |          3.58  |
| 26/02/2020 16:52:44  |   entry  |            N |       true |           7.6  |
| 26/02/2020 16:54:26  |    exit  |            C |       true |          5.32  |
| 26/02/2020 16:54:39  |   entry  |            N |       true |          6.04  |
| 26/02/2020 16:55:59  |    exit  |            C |       true |          5.99  |
| 26/02/2020 16:59:29  |    exit  |            C |       true |          8.08  |
| 26/02/2020 17:00:59  |   entry  |            S |       true |          7.09  |
| 26/02/2020 17:03:18  |    exit  |            C |       true |          7.35  |
| 26/02/2020 17:04:51  |    exit  |            C |       true |          4.27  |
| 26/02/2020 17:06:02  |    exit  |            S |       true |           4.5  |
| 26/02/2020 17:06:11  |    exit  |            S |       true |          4.05  |
| 26/02/2020 17:08:01  |    exit  |            N |       true |          7.71  |
| 26/02/2020 17:08:45  |    exit  |            N |       true |          7.86  |
| 26/02/2020 17:09:49  |    exit  |            S |       true |          7.23  |
| 26/02/2020 17:09:53  |    exit  |            S |       true |          7.83  |
| 26/02/2020 17:10:31  |    exit  |            C |       true |          6.88  |
| 26/02/2020 17:11:24  |   entry  |            S |       true |          4.49  |
| 26/02/2020 17:12:37  |   entry  |            C |       true |          5.25  |
| 26/02/2020 17:13:03  |    exit  |            S |       true |           6.9  |
| 26/02/2020 17:13:09  |    exit  |            C |       true |           4.5  |
| 26/02/2020 17:14:31  |    exit  |            S |       true |          7.42  |
| 26/02/2020 17:16:13  |    exit  |            S |       true |          6.41  |
| 26/02/2020 17:19:45  |    exit  |            S |       true |          7.28  |
| 26/02/2020 17:20:04  |    exit  |            S |       true |          8.31  |
| 26/02/2020 17:20:24  |    exit  |            C |       true |          4.69  |
| 26/02/2020 17:21:51  |    exit  |            N |       true |          3.58  |
| 26/02/2020 17:22:02  |   entry  |            S |       true |           7.5  |
| 26/02/2020 17:31:13  |    exit  |            C |       true |           3.6  |
| 26/02/2020 17:33:28  |    exit  |            S |       true |          4.31  |
| 26/02/2020 17:37:11  |   entry  |            N |       true |          4.11  |
| 26/02/2020 17:37:42  |    exit  |            C |       true |          7.16  |
| 26/02/2020 17:38:54  |    exit  |            S |       true |          7.71  |
| 26/02/2020 17:39:18  |    exit  |            C |       true |          8.42  |
| 26/02/2020 17:39:42  |    exit  |            C |       true |          6.95  |
| 26/02/2020 17:42:23  |    exit  |            N |       true |          4.85  |
| 26/02/2020 17:43:10  |    exit  |            C |       true |          7.54  |
| 26/02/2020 17:46:27  |    exit  |            N |       true |          8.46  |
| 26/02/2020 17:48:56  |    exit  |            N |       true |          4.33  |
| 26/02/2020 17:51:34  |    exit  |            S |       true |           4.3  |
| 26/02/2020 17:55:38  |    exit  |            C |       true |          4.75  |
| 26/02/2020 17:55:54  |    exit  |            N |       true |          6.94  |
| 26/02/2020 17:57:01  |    exit  |            N |       true |          3.83  |
| 26/02/2020 17:59:29  |    exit  |            S |       true |          4.45  |
| 26/02/2020 18:01:47  |    exit  |            C |       true |          4.41  |
| 26/02/2020 18:02:21  |    exit  |            C |       true |          5.33  |
| 26/02/2020 18:02:48  |    exit  |            S |       true |           5.2  |
| 26/02/2020 18:02:57  |    exit  |            N |       true |          4.93  |
| 26/02/2020 18:05:37  |    exit  |            S |       true |          7.73  |
| 26/02/2020 18:06:46  |    exit  |            N |       true |          5.61  |
| 26/02/2020 18:09:06  |    exit  |            S |       true |          6.51  |
| 26/02/2020 18:09:40  |   entry  |            C |       true |          7.43  |
| 26/02/2020 18:10:25  |    exit  |            S |       true |          4.23  |
| 26/02/2020 18:11:20  |    exit  |            S |       true |           7.3  |
| 26/02/2020 18:13:07  |    exit  |            S |       true |          3.76  |
| 26/02/2020 18:15:08  |    exit  |            S |       true |          6.04  |
