,Date,Type,Turnstile,Success,Duration (s)
1666,24/02/2020 00:00:1699,entry,S,true,8.39
1667,24/02/2020 00:00:1700,entry,S,true,8.47
1668,24/02/2020 00:00:1701,exit,C,true,5.28
1669,24/02/2020 00:00:1702,entry,S,true,6.82
1670,24/02/2020 00:00:1703,entry,N,true,7.85
1671,24/02/2020 00:00:1704,entry,C,true,8.37
1672,24/02/2020 00:00:1705,entry,S,true,8.41
1673,24/02/2020 00:00:1706,entry,C,true,7.72
1674,24/02/2020 00:00:1707,entry,N,true,4.65
1675,24/02/2020 00:00:1708,entry,N,true,6.18
1676,24/02/2020 00:00:1709,entry,N,true,7.56
1677,24/02/2020 00:00:1710,entry,N,true,7.75
1678,24/02/2020 00:00:1711,exit,C,true,6.04
1679,24/02/2020 00:00:1712,entry,S,true,7.69
1680,24/02/2020 00:00:1713,entry,S,true,7.82
1681,24/02/2020 00:00:1714,entry,C,true,8.28
1682,24/02/2020 00:00:1715,entry,N,true,6.31
1683,24/02/2020 00:00:1716,entry,C,true,4.24
1684,24/02/2020 00:00:1717,entry,S,true,6.03
1685,24/02/2020 00:00:1718,entry,N,true,6.04
1686,24/02/2020 00:00:1719,entry,N,true,7.9
1687,24/02/2020 00:00:1720,entry,C,true,4.82
1688,24/02/2020 00:00:1721,entry,C,true,4.21
1689,24/02/2020 00:00:1722,exit,C,true,7.71
1690,24/02/2020 00:00:1723,exit,C,true,6.07
1691,24/02/2020 00:00:1724,entry,C,true,3.92
1692,24/02/2020 00:00:1725,entry,N,true,4.2
1693,24/02/2020 00:00:1726,entry,C,true,8.49
1694,24/02/2020 00:00:1727,entry,S,true,3.88
1695,24/02/2020 00:00:1728,entry,S,true,8.07
1696,24/02/2020 00:00:1729,entry,C,true,7.78
1697,24/02/2020 00:00:1730,entry,C,true,5.67
1698,24/02/2020 00:00:1731,exit,C,true,3.96
1699,24/02/2020 00:00:1732,entry,S,true,8.53
1700,24/02/2020 00:00:1733,entry,C,true,5.66
1701,24/02/2020 00:00:1734,entry,S,true,4.78
1702,24/02/2020 00:00:1735,entry,C,true,5.07
1703,24/02/2020 00:00:1736,entry,C,true,4.35
1704,24/02/2020 00:00:1737,entry,C,true,7.74
1705,24/02/2020 00:00:1738,exit,S,true,5.52
1706,24/02/2020 00:00:1739,entry,C,true,4.37
1707,24/02/2020 00:00:1740,entry,C,true,4.16
1708,24/02/2020 00:00:1741,entry,C,true,6.81
1709,24/02/2020 00:00:1742,entry,C,true,5.68
1710,24/02/2020 00:00:1743,entry,N,true,5
1711,24/02/2020 00:00:1744,entry,C,true,4.47
1712,24/02/2020 00:00:1745,entry,C,true,6.69
1713,24/02/2020 00:00:1746,entry,C,true,3.94
1714,24/02/2020 00:00:1747,entry,N,true,5.13
1715,24/02/2020 00:00:1748,entry,C,true,4.05
1716,24/02/2020 00:00:1749,exit,C,true,5.79
1717,24/02/2020 00:00:1750,exit,C,true,5.44
1718,24/02/2020 00:00:1751,entry,C,true,6.96
1719,24/02/2020 00:00:1752,entry,C,true,4.49
1720,24/02/2020 00:00:1753,exit,C,true,7.64
1721,24/02/2020 00:00:1754,entry,S,true,5.08
1722,24/02/2020 00:00:1755,entry,C,true,4.61
1723,24/02/2020 00:00:1756,entry,S,true,8.08
1724,24/02/2020 00:00:1757,entry,S,true,6.05
1725,24/02/2020 00:00:1758,entry,S,true,8.22
1726,24/02/2020 00:00:1759,entry,C,true,6.62
1727,24/02/2020 00:00:1760,entry,C,true,7.54
1728,24/02/2020 00:00:1761,entry,S,true,4.27
1729,24/02/2020 00:00:1762,entry,S,true,6.2
1730,24/02/2020 00:00:1763,entry,S,true,6.22
1731,24/02/2020 00:00:1764,entry,N,true,5.93
1732,24/02/2020 00:00:1765,exit,C,true,3.54
1733,24/02/2020 00:00:1766,exit,C,true,5.04
1734,24/02/2020 00:00:1767,entry,C,true,3.82
1735,24/02/2020 00:00:1768,entry,C,true,6.51
1736,24/02/2020 00:00:1769,exit,C,true,7.28
1737,24/02/2020 00:00:1770,entry,C,true,4.18
1738,24/02/2020 00:00:1771,entry,C,true,7.11
1739,24/02/2020 00:00:1772,exit,C,true,4.12
1740,24/02/2020 00:00:1773,exit,C,true,5.74
1741,24/02/2020 00:00:1774,exit,S,false,7
1742,24/02/2020 00:00:1775,exit,S,false,5.25
1743,24/02/2020 00:00:1776,entry,S,true,4.78
1744,24/02/2020 00:00:1777,exit,C,true,6.19
1745,24/02/2020 00:00:1778,entry,C,true,6.33
1746,24/02/2020 00:00:1779,entry,C,true,6.16
1747,24/02/2020 00:00:1780,entry,C,true,7.38
1748,24/02/2020 00:00:1781,entry,C,true,6.91
1749,24/02/2020 00:00:1782,exit,S,true,4.65
1750,24/02/2020 00:00:1783,entry,N,true,6.02
1751,24/02/2020 00:00:1784,exit,N,true,8.12
1752,24/02/2020 00:00:1785,entry,C,true,4.61
1753,24/02/2020 00:00:1786,entry,S,true,5.6
1754,24/02/2020 00:00:1787,entry,S,true,6.21
1755,24/02/2020 00:00:1788,exit,S,true,6.83
1756,24/02/2020 00:00:1789,exit,S,true,4.79
1757,24/02/2020 00:00:1790,entry,C,true,6.5
1758,24/02/2020 00:00:1791,entry,C,true,6.58
1759,24/02/2020 00:00:1792,entry,S,true,6.64
1760,24/02/2020 00:00:1793,entry,S,true,3.95
1761,24/02/2020 00:00:1794,entry,C,true,3.53
1762,24/02/2020 00:00:1795,exit,C,true,5.07
1763,24/02/2020 00:00:1796,entry,C,true,6.09
1764,24/02/2020 00:00:1797,entry,S,true,5.39
1765,24/02/2020 00:00:1798,entry,C,true,5.03
1766,24/02/2020 00:00:1799,entry,S,true,6.34
1767,24/02/2020 00:00:1800,exit,C,true,6.96
1768,24/02/2020 00:00:1801,exit,S,true,8.49
1769,24/02/2020 00:00:1802,exit,S,true,5.48
1770,24/02/2020 00:00:1803,entry,N,true,5.23
1771,24/02/2020 00:00:1804,exit,C,false,6.03
1772,24/02/2020 00:00:1805,exit,S,true,8.43
1773,24/02/2020 00:00:1806,exit,S,true,5.1
1774,24/02/2020 00:00:1807,exit,C,true,4.07
1775,24/02/2020 00:00:1808,entry,C,true,4.99
1776,24/02/2020 00:00:1809,entry,C,true,3.55
1777,24/02/2020 00:00:1810,entry,N,true,5.91
1778,24/02/2020 00:00:1811,entry,C,true,7.13
1779,24/02/2020 00:00:1812,exit,S,true,4.55
1780,24/02/2020 00:00:1813,exit,C,false,4.57
1781,24/02/2020 00:00:1814,entry,S,true,5.05
1782,24/02/2020 00:00:1815,entry,C,true,6.49
1783,24/02/2020 00:00:1816,exit,C,true,3.83
1784,24/02/2020 00:00:1817,exit,C,true,7.05
1785,24/02/2020 00:00:1818,exit,N,true,8.18
1786,24/02/2020 00:00:1819,exit,S,true,7.46
1787,24/02/2020 00:00:1820,exit,C,true,6.81
1788,24/02/2020 00:00:1821,exit,C,true,8.22
1789,24/02/2020 00:00:1822,entry,C,true,3.79
1790,24/02/2020 00:00:1823,exit,S,true,6.71
1791,24/02/2020 00:00:1824,entry,C,true,7.48
1792,24/02/2020 00:00:1825,entry,S,true,5.93
1793,24/02/2020 00:00:1826,entry,C,true,5.43
1794,24/02/2020 00:00:1827,exit,S,true,5.72
1795,24/02/2020 00:00:1828,entry,C,true,8.44
1796,24/02/2020 00:00:1829,exit,N,true,5.45
1797,24/02/2020 00:00:1830,entry,C,true,5.61
1798,24/02/2020 00:00:1831,exit,C,true,7.38
1799,24/02/2020 00:00:1832,entry,C,true,5.74
1800,24/02/2020 00:00:1833,exit,S,true,6.19
1801,24/02/2020 00:00:1834,entry,S,true,5.88
1802,24/02/2020 00:00:1835,entry,S,true,5
1803,24/02/2020 00:00:1836,exit,C,true,3.89
1804,24/02/2020 00:00:1837,exit,N,true,5.92
1805,24/02/2020 00:00:1838,entry,S,true,8.08
1806,24/02/2020 00:00:1839,exit,S,true,5.13
1807,24/02/2020 00:00:1840,exit,N,true,5.42
1808,24/02/2020 00:00:1841,entry,C,true,4.17
1809,24/02/2020 00:00:1842,exit,N,true,4.32
1810,24/02/2020 00:00:1843,exit,S,false,8.09
1811,24/02/2020 00:00:1844,entry,C,true,3.95
1812,24/02/2020 00:00:1845,entry,C,true,7.39
1813,24/02/2020 00:00:1846,entry,N,true,6.44
1814,24/02/2020 00:00:1847,entry,C,true,5.68
1815,24/02/2020 00:00:1848,entry,C,true,5.58
1816,24/02/2020 00:00:1849,entry,C,true,6.52
1817,24/02/2020 00:00:1850,exit,S,true,6.67
1818,24/02/2020 00:00:1851,entry,N,true,7.19
1819,24/02/2020 00:00:1852,entry,N,true,5.24
1820,24/02/2020 00:00:1853,entry,C,true,8.18
1821,24/02/2020 00:00:1854,exit,C,true,4.72
1822,24/02/2020 00:00:1855,entry,C,true,7.22
1823,24/02/2020 00:00:1856,exit,C,true,6.87
1824,24/02/2020 00:00:1857,entry,C,true,7.84
1825,24/02/2020 00:00:1858,entry,N,true,7.17
1826,24/02/2020 00:00:1859,exit,C,false,3.93
1827,24/02/2020 00:00:1860,entry,C,true,5.62
1828,24/02/2020 00:00:1861,exit,S,true,5.21
1829,24/02/2020 00:00:1862,entry,C,false,6.24
1830,24/02/2020 00:00:1863,exit,C,true,4.08
1831,24/02/2020 00:00:1864,exit,C,true,6.14
1832,24/02/2020 00:00:1865,exit,C,true,4.17
1833,24/02/2020 00:00:1866,exit,N,true,5.07
1834,24/02/2020 00:00:1867,exit,S,true,5.21
1835,24/02/2020 00:00:1868,exit,C,true,5.54
1836,24/02/2020 00:00:1869,entry,S,true,7.37
1837,24/02/2020 00:00:1870,exit,N,true,6.73
1838,24/02/2020 00:00:1871,entry,C,true,7.97
1839,24/02/2020 00:00:1872,exit,S,true,3.78
1840,24/02/2020 00:00:1873,exit,S,false,4.42
1841,24/02/2020 00:00:1874,exit,S,true,6.31
1842,24/02/2020 00:00:1875,entry,S,true,8.19
1843,24/02/2020 00:00:1876,exit,C,true,8.41
1844,24/02/2020 00:00:1877,entry,C,true,7.19
1845,24/02/2020 00:00:1878,exit,C,true,5.97
1846,24/02/2020 00:00:1879,exit,C,true,5.67
1847,24/02/2020 00:00:1880,entry,S,true,5.39
1848,24/02/2020 00:00:1881,exit,N,true,6.42
1849,24/02/2020 00:00:1882,entry,N,true,5.44
1850,24/02/2020 00:00:1883,exit,N,true,8.03
1851,24/02/2020 00:00:1884,entry,N,true,6.95
1852,24/02/2020 00:00:1885,entry,N,true,5.16
1853,24/02/2020 00:00:1886,exit,C,true,7.33
1854,24/02/2020 00:00:1887,exit,N,true,8.47
1855,24/02/2020 00:00:1888,entry,C,true,6.73
1856,24/02/2020 00:00:1889,exit,N,true,4.39
1857,24/02/2020 00:00:1890,entry,N,true,7.09
1858,24/02/2020 00:00:1891,exit,N,true,6.89
1859,24/02/2020 00:00:1892,exit,C,true,4.29
1860,24/02/2020 00:00:1893,entry,S,true,3.6
1861,24/02/2020 00:00:1894,entry,S,true,6.71
1862,24/02/2020 00:00:1895,exit,S,true,6.68
1863,24/02/2020 00:00:1896,entry,C,true,3.84
1864,24/02/2020 00:00:1897,exit,S,true,4.85
1865,24/02/2020 00:00:1898,exit,S,true,4.38
1866,24/02/2020 00:00:1899,exit,S,true,3.62
1867,24/02/2020 00:00:1900,exit,S,true,4.83
1868,24/02/2020 00:00:1901,entry,C,true,6.38
1869,24/02/2020 00:00:1902,entry,C,true,6
1870,24/02/2020 00:00:1903,entry,S,true,7.98
1871,24/02/2020 00:00:1904,entry,N,true,7.58
1872,24/02/2020 00:00:1905,entry,C,true,7.49
1873,24/02/2020 00:00:1906,entry,C,true,4.36
1874,24/02/2020 00:00:1907,exit,S,true,4.66
1875,24/02/2020 00:00:1908,entry,S,true,6.65
1876,24/02/2020 00:00:1909,entry,C,true,5.29
1877,24/02/2020 00:00:1910,entry,C,true,4.13
1878,24/02/2020 00:00:1911,exit,C,true,7.45
1879,24/02/2020 00:00:1912,exit,N,true,4.75
1880,24/02/2020 00:00:1913,exit,N,true,6.24
1881,24/02/2020 00:00:1914,exit,N,true,8.32
1882,24/02/2020 00:00:1915,exit,N,true,4.41
1883,24/02/2020 00:00:1916,entry,C,true,7.48
1884,24/02/2020 00:00:1917,entry,C,true,7.44
1885,24/02/2020 00:00:1918,exit,S,true,3.95
1886,24/02/2020 00:00:1919,entry,S,true,4.8
1887,24/02/2020 00:00:1920,entry,N,true,7.67
1888,24/02/2020 00:00:1921,entry,C,true,3.66
1889,24/02/2020 00:00:1922,exit,C,true,6.41
1890,24/02/2020 00:00:1923,exit,C,true,7.48
1891,24/02/2020 00:00:1924,exit,C,false,6.68
1892,24/02/2020 00:00:1925,entry,S,true,5.54
1893,24/02/2020 00:00:1926,entry,C,true,5.61
1894,24/02/2020 00:00:1927,entry,C,true,7.82
1895,24/02/2020 00:00:1928,entry,S,true,5.86
1896,24/02/2020 00:00:1929,entry,C,true,5.38
1897,24/02/2020 00:00:1930,entry,S,true,4.41
1898,24/02/2020 00:00:1931,entry,C,true,8.42
1899,24/02/2020 00:00:1932,exit,C,true,7.88
1900,24/02/2020 00:00:1933,entry,C,true,5.08
1901,24/02/2020 00:00:1934,exit,S,true,6.52
1902,24/02/2020 00:00:1935,entry,C,true,7.25
1903,24/02/2020 00:00:1936,entry,S,true,7.32
1904,24/02/2020 00:00:1937,entry,S,true,4.01
1905,24/02/2020 00:00:1938,entry,S,true,8.19
1906,24/02/2020 00:00:1939,entry,N,true,6.56
1907,24/02/2020 00:00:1940,exit,S,true,7.14
1908,24/02/2020 00:00:1941,entry,C,true,7.51
1909,24/02/2020 00:00:1942,exit,S,false,4.72
1910,24/02/2020 00:00:1943,entry,S,true,3.61
1911,24/02/2020 00:00:1944,entry,N,true,6.33
1912,24/02/2020 00:00:1945,entry,S,true,8.04
1913,24/02/2020 00:00:1946,exit,S,true,4.91
1914,24/02/2020 00:00:1947,exit,C,true,4.79
1915,24/02/2020 00:00:1948,exit,S,true,5.87
1916,24/02/2020 00:00:1949,entry,C,true,5.94
1917,24/02/2020 00:00:1950,exit,S,true,6.01
1918,24/02/2020 00:00:1951,exit,C,true,7.8
1919,24/02/2020 00:00:1952,entry,C,false,8.28
1920,24/02/2020 00:00:1953,entry,C,true,8.07
1921,24/02/2020 00:00:1954,entry,C,true,4.84
1922,24/02/2020 00:00:1955,entry,C,true,6.29
1923,24/02/2020 00:00:1956,entry,S,true,5.71
1924,24/02/2020 00:00:1957,entry,S,true,4.12
1925,24/02/2020 00:00:1958,entry,C,true,7.7
1926,24/02/2020 00:00:1959,entry,C,true,3.61
1927,24/02/2020 00:00:1960,exit,S,true,8.51
1928,24/02/2020 00:00:1961,entry,C,true,5.73
1929,24/02/2020 00:00:1962,exit,C,true,5.47
1930,24/02/2020 00:00:1963,entry,C,true,5.29
1931,24/02/2020 00:00:1964,exit,S,true,5.23
1932,24/02/2020 00:00:1965,exit,C,true,8.49
1933,24/02/2020 00:00:1966,exit,N,true,4.05
1934,24/02/2020 00:00:1967,entry,C,true,3.86
1935,24/02/2020 00:00:1968,exit,C,true,6.9
1936,24/02/2020 00:00:1969,entry,S,true,4.37
1937,24/02/2020 00:00:1970,entry,S,true,4.98
1938,24/02/2020 00:00:1971,entry,C,true,6.07
1939,24/02/2020 00:00:1972,entry,C,true,6.35
1940,24/02/2020 00:00:1973,entry,N,true,7.8
1941,24/02/2020 00:00:1974,entry,C,true,8.54
1942,24/02/2020 00:00:1975,entry,C,true,5.96
1943,24/02/2020 00:00:1976,entry,C,true,7.49
1944,24/02/2020 00:00:1977,entry,S,true,4.79
1945,24/02/2020 00:00:1978,exit,C,true,6.11
1946,24/02/2020 00:00:1979,entry,N,true,7.26
1947,24/02/2020 00:00:1980,entry,S,true,7.75
1948,24/02/2020 00:00:1981,exit,C,true,4.71
1949,24/02/2020 00:00:1982,entry,S,true,4.4
1950,24/02/2020 00:00:1983,exit,S,true,5.23
1951,24/02/2020 00:00:1984,entry,C,true,8.34
1952,24/02/2020 00:00:1985,entry,C,true,7.83
1953,24/02/2020 00:00:1986,entry,S,true,5.85
1954,24/02/2020 00:00:1987,entry,C,true,7.39
1955,24/02/2020 00:00:1988,exit,C,true,5.23
1956,24/02/2020 00:00:1989,entry,C,true,7.66
1957,24/02/2020 00:00:1990,exit,C,true,5.96
1958,24/02/2020 00:00:1991,entry,S,true,6.09
1959,24/02/2020 00:00:1992,exit,C,true,7.3
1960,24/02/2020 00:00:1993,exit,C,true,6.14
1961,24/02/2020 00:00:1994,exit,C,true,8.48
1962,24/02/2020 00:00:1995,entry,C,true,8.43
1963,24/02/2020 00:00:1996,exit,N,true,6.02
1964,24/02/2020 00:00:1997,entry,C,true,4.87
1965,24/02/2020 00:00:1998,exit,C,false,5.31
1966,24/02/2020 00:00:1999,entry,S,true,4.1
1967,24/02/2020 00:00:2000,entry,S,true,6.27
1968,24/02/2020 00:00:2001,entry,S,true,4.61
1969,24/02/2020 00:00:2002,entry,C,true,4.38
1970,24/02/2020 00:00:2003,exit,N,true,7.15
1971,24/02/2020 00:00:2004,entry,S,true,8.18
1972,24/02/2020 00:00:2005,exit,C,true,8.34
1973,24/02/2020 00:00:2006,exit,C,true,6.13
1974,24/02/2020 00:00:2007,exit,C,true,8.41
1975,24/02/2020 00:00:2008,entry,N,true,5.08
1976,24/02/2020 00:00:2009,exit,N,true,8.13
1977,24/02/2020 00:00:2010,entry,S,true,5.26
1978,24/02/2020 00:00:2011,entry,N,true,6.16
1979,24/02/2020 00:00:2012,entry,S,true,5.5
1980,24/02/2020 00:00:2013,entry,C,true,6.83
1981,24/02/2020 00:00:2014,exit,N,false,7.22
1982,24/02/2020 00:00:2015,entry,C,true,5.4
1983,24/02/2020 00:00:2016,entry,N,true,4.48
1984,24/02/2020 00:00:2017,entry,C,true,5.86
1985,24/02/2020 00:00:2018,entry,C,true,7.06
1986,24/02/2020 00:00:2019,entry,C,true,4.84
1987,24/02/2020 00:00:2020,entry,N,true,4.97
1988,24/02/2020 00:00:2021,entry,C,true,6.43
1989,24/02/2020 00:00:2022,entry,N,true,7.52
1990,24/02/2020 00:00:2023,exit,C,true,3.82
1991,24/02/2020 00:00:2024,exit,S,true,6.59
1992,24/02/2020 00:00:2025,exit,C,true,5.58
1993,24/02/2020 00:00:2026,entry,C,true,6.65
1994,24/02/2020 00:00:2027,exit,S,true,5.64
1995,24/02/2020 00:00:2028,exit,C,true,4.28
1996,24/02/2020 00:00:2029,exit,C,false,7.91
1997,24/02/2020 00:00:2030,entry,C,true,4.52
1998,24/02/2020 00:00:2031,entry,S,true,5.59
1999,24/02/2020 00:00:2032,exit,S,true,3.92
2000,24/02/2020 00:00:2033,exit,S,false,5.54
2001,24/02/2020 00:00:2034,exit,S,true,6.38
2002,24/02/2020 00:00:2035,exit,C,true,7.42
2003,24/02/2020 00:00:2036,exit,S,true,7.23
2004,24/02/2020 00:00:2037,exit,C,true,5.05
2005,24/02/2020 00:00:2038,entry,C,true,6.66
2006,24/02/2020 00:00:2039,entry,C,true,5.12
2007,24/02/2020 00:00:2040,exit,S,false,8.42
2008,24/02/2020 00:00:2041,exit,S,false,3.91
2009,24/02/2020 00:00:2042,exit,C,true,8.15
2010,24/02/2020 00:00:2043,entry,S,true,3.52
2011,24/02/2020 00:00:2044,exit,N,true,7.22
2012,24/02/2020 00:00:2045,exit,C,true,8.37
2013,24/02/2020 00:00:2046,entry,S,true,7.99
2014,24/02/2020 00:00:2047,entry,S,true,8.52
2015,24/02/2020 00:00:2048,entry,C,true,5.3
2016,24/02/2020 00:00:2049,exit,N,true,5.09
2017,24/02/2020 00:00:2050,entry,N,true,5.16
2018,24/02/2020 00:00:2051,exit,C,true,4.38
2019,24/02/2020 00:00:2052,exit,C,false,6.87
2020,24/02/2020 00:00:2053,entry,N,true,6.58
2021,24/02/2020 00:00:2054,entry,S,true,7.67
2022,24/02/2020 00:00:2055,exit,S,false,3.91
2023,24/02/2020 00:00:2056,exit,N,true,6.59
2024,24/02/2020 00:00:2057,entry,N,true,7.24
2025,24/02/2020 00:00:2058,exit,N,true,6.24
2026,24/02/2020 00:00:2059,entry,S,true,7.76
2027,24/02/2020 00:00:2060,entry,N,true,5.9
2028,24/02/2020 00:00:2061,entry,C,true,6.6
2029,24/02/2020 00:00:2062,exit,N,true,6.19
2030,24/02/2020 00:00:2063,exit,S,true,6.21
2031,24/02/2020 00:00:2064,exit,C,true,6.58
2032,24/02/2020 00:00:2065,entry,C,true,4.85
2033,24/02/2020 00:00:2066,exit,N,false,7.32
2034,24/02/2020 00:00:2067,entry,S,true,5.13
2035,24/02/2020 00:00:2068,exit,S,true,7.64
2036,24/02/2020 00:00:2069,entry,C,true,6.53
2037,24/02/2020 00:00:2070,entry,N,true,6.12
2038,24/02/2020 00:00:2071,entry,C,true,7.11
2039,24/02/2020 00:00:2072,exit,C,true,5.14
2040,24/02/2020 00:00:2073,exit,N,true,6.66
2041,24/02/2020 00:00:2074,entry,S,true,3.75
2042,24/02/2020 00:00:2075,entry,C,false,6.01
2043,24/02/2020 00:00:2076,exit,S,true,5.9
2044,24/02/2020 00:00:2077,exit,C,false,4.94
2045,24/02/2020 00:00:2078,entry,C,true,8.5
2046,24/02/2020 00:00:2079,entry,N,true,3.77
2047,24/02/2020 00:00:2080,entry,S,true,4.02
2048,24/02/2020 00:00:2081,exit,C,true,5.06
2049,24/02/2020 00:00:2082,exit,N,true,4.02
2050,24/02/2020 00:00:2083,exit,C,true,8.38
2051,24/02/2020 00:00:2084,entry,N,true,4.8
2052,24/02/2020 00:00:2085,entry,C,true,4.09
2053,24/02/2020 00:00:2086,exit,C,true,6.73
2054,24/02/2020 00:00:2087,entry,S,true,5.84
2055,24/02/2020 00:00:2088,exit,C,true,7.54
2056,24/02/2020 00:00:2089,entry,N,true,5.95
2057,24/02/2020 00:00:2090,entry,N,true,5.67
2058,24/02/2020 00:00:2091,exit,S,true,3.89
2059,24/02/2020 00:00:2092,entry,C,true,7.38
2060,24/02/2020 00:00:2093,exit,C,true,5.79
2061,24/02/2020 00:00:2094,entry,C,true,6.44
2062,24/02/2020 00:00:2095,exit,S,true,4.3
2063,24/02/2020 00:00:2096,entry,N,true,7.47
2064,24/02/2020 00:00:2097,entry,S,true,4.31
2065,24/02/2020 00:00:2098,exit,C,true,6.85
2066,24/02/2020 00:00:2099,exit,C,false,8.37
2067,24/02/2020 00:00:2100,exit,S,true,8.54
2068,24/02/2020 00:00:2101,exit,S,true,6.88
2069,24/02/2020 00:00:2102,exit,C,true,5.29
2070,24/02/2020 00:00:2103,entry,C,true,6.39
2071,24/02/2020 00:00:2104,exit,N,false,3.59
2072,24/02/2020 00:00:2105,exit,C,true,4.62
2073,24/02/2020 00:00:2106,exit,C,true,4.01
2074,24/02/2020 00:00:2107,exit,C,true,4.03
2075,24/02/2020 00:00:2108,exit,N,true,4.83
2076,24/02/2020 00:00:2109,exit,S,true,3.76
2077,24/02/2020 00:00:2110,entry,C,true,4.85
2078,24/02/2020 00:00:2111,exit,S,true,5.48
2079,24/02/2020 00:00:2112,exit,S,true,4.14
2080,24/02/2020 00:00:2113,entry,C,true,5.69
2081,24/02/2020 00:00:2114,exit,N,true,6.53
2082,24/02/2020 00:00:2115,exit,C,true,5.59
2083,24/02/2020 00:00:2116,entry,C,true,6.04
2084,24/02/2020 00:00:2117,entry,S,true,6.36
2085,24/02/2020 00:00:2118,exit,C,true,5.1
2086,24/02/2020 00:00:2119,exit,C,true,3.74
2087,24/02/2020 00:00:2120,exit,C,true,6.84
2088,24/02/2020 00:00:2121,exit,C,true,6.73
2089,24/02/2020 00:00:2122,entry,C,true,6.19
2090,24/02/2020 00:00:2123,exit,C,true,7.31
2091,24/02/2020 00:00:2124,entry,N,true,4.5
2092,24/02/2020 00:00:2125,exit,C,true,7.19
2093,24/02/2020 00:00:2126,entry,N,true,8.42
2094,24/02/2020 00:00:2127,exit,C,true,7.33
2095,24/02/2020 00:00:2128,exit,C,true,5.36
2096,24/02/2020 00:00:2129,exit,C,true,7.59
2097,24/02/2020 00:00:2130,entry,C,true,4.89
2098,24/02/2020 00:00:2131,exit,S,true,7.77
2099,24/02/2020 00:00:2132,exit,C,true,7.64
2100,24/02/2020 00:00:2133,entry,C,true,5.99
2101,24/02/2020 00:00:2134,exit,S,true,6.09
2102,24/02/2020 00:00:2135,exit,S,true,3.92
2103,24/02/2020 00:00:2136,entry,S,true,5.52
2104,24/02/2020 00:00:2137,exit,C,true,8.27
2105,24/02/2020 00:00:2138,exit,N,true,6.47
2106,24/02/2020 00:00:2139,entry,C,true,5.67
2107,24/02/2020 00:00:2140,exit,N,true,6.35
2108,24/02/2020 00:00:2141,exit,C,true,4
2109,24/02/2020 00:00:2142,entry,C,true,3.53
2110,24/02/2020 00:00:2143,exit,C,true,5.63
2111,24/02/2020 00:00:2144,entry,C,true,7.66
2112,24/02/2020 00:00:2145,exit,C,true,7.34
2113,24/02/2020 00:00:2146,entry,C,true,3.82
2114,24/02/2020 00:00:2147,exit,C,true,4.22
2115,24/02/2020 00:00:2148,exit,C,true,4.59
2116,24/02/2020 00:00:2149,exit,C,true,6.66
2117,24/02/2020 00:00:2150,exit,S,true,3.65
2118,24/02/2020 00:00:2151,entry,C,true,4.36
2119,24/02/2020 00:00:2152,exit,S,true,7.63
2120,24/02/2020 00:00:2153,exit,C,true,5.76
2121,24/02/2020 00:00:2154,exit,C,true,4.74
2122,24/02/2020 00:00:2155,entry,C,true,3.93
2123,24/02/2020 00:00:2156,exit,C,true,6.16
2124,24/02/2020 00:00:2157,exit,S,false,5.59
2125,24/02/2020 00:00:2158,exit,N,true,6.37
2126,24/02/2020 00:00:2159,exit,C,true,6.48
2127,24/02/2020 00:00:2160,exit,S,true,5.43
2128,24/02/2020 00:00:2161,exit,S,true,7.22
2129,24/02/2020 00:00:2162,entry,C,true,7.39
2130,24/02/2020 00:00:2163,exit,S,true,7.48
2131,24/02/2020 00:00:2164,entry,C,true,3.56
2132,24/02/2020 00:00:2165,entry,S,true,7.9
2133,24/02/2020 00:00:2166,exit,S,true,6.15
2134,24/02/2020 00:00:2167,exit,C,true,7.94
2135,24/02/2020 00:00:2168,exit,C,true,6.12
2136,24/02/2020 00:00:2169,entry,C,true,7.27
2137,24/02/2020 00:00:2170,exit,C,true,4.58
2138,24/02/2020 00:00:2171,exit,C,true,5.55
2139,24/02/2020 00:00:2172,exit,S,true,6.62
2140,24/02/2020 00:00:2173,exit,N,true,4.92
2141,24/02/2020 00:00:2174,exit,S,true,6.83
2142,24/02/2020 00:00:2175,exit,C,false,7.25
2143,24/02/2020 00:00:2176,exit,N,true,5.64
2144,24/02/2020 00:00:2177,exit,C,true,7.91
2145,24/02/2020 00:00:2178,exit,N,true,3.58
2146,24/02/2020 00:00:2179,entry,N,true,7.6
2147,24/02/2020 00:00:2180,exit,C,true,5.32
2148,24/02/2020 00:00:2181,entry,N,true,6.04
2149,24/02/2020 00:00:2182,exit,C,true,5.99
2150,24/02/2020 00:00:2183,exit,C,true,8.08
2151,24/02/2020 00:00:2184,entry,S,true,7.09
2152,24/02/2020 00:00:2185,exit,C,true,7.35
2153,24/02/2020 00:00:2186,exit,C,true,4.27
2154,24/02/2020 00:00:2187,exit,S,true,4.5
2155,24/02/2020 00:00:2188,exit,S,true,4.05
2156,24/02/2020 00:00:2189,exit,N,true,7.71
2157,24/02/2020 00:00:2190,exit,N,true,7.86
